name,mode,affinity_kcal_mol,dist_lb,dist_ub
gen_mol807,9.0,-4.9,2.197,4.186
gen_mol808,1.0,-5.965,0.0,0.0
gen_mol808,2.0,-5.752,5.425,7.686
gen_mol808,3.0,-5.682,3.976,6.627
gen_mol808,4.0,-5.676,5.552,7.782
gen_mol808,5.0,-5.583,3.505,6.185
gen_mol808,6.0,-5.575,3.554,5.676
gen_mol808,7.0,-5.556,4.267,6.732
gen_mol808,8.0,-5.542,5.763,8.082
gen_mol808,9.0,-5.454,5.932,9.118
gen_mol809,1.0,-6.047,0.0,0.0
gen_mol809,2.0,-5.779,1.361,6.283
gen_mol809,3.0,-5.76,1.759,6.514
gen_mol809,4.0,-5.746,1.534,6.292
gen_mol809,5.0,-5.715,1.133,2.006
gen_mol809,6.0,-5.655,3.123,6.894
gen_mol809,7.0,-5.631,1.693,6.133
gen_mol809,8.0,-5.629,3.905,5.717
gen_mol809,9.0,-5.511,2.396,7.097
gen_mol80,1.0,-6.445,0.0,0.0
gen_mol80,2.0,-6.394,0.9738,8.254
gen_mol80,3.0,-6.227,2.107,8.963
gen_mol80,4.0,-5.97,2.116,3.692
gen_mol80,5.0,-5.958,5.542,6.787
gen_mol80,6.0,-5.754,1.11,2.34
gen_mol80,7.0,-5.702,2.357,9.233
gen_mol80,8.0,-5.699,1.572,2.567
gen_mol80,9.0,-5.628,1.852,2.599
gen_mol810,1.0,-5.503,0.0,0.0
gen_mol810,2.0,-5.455,4.972,9.048
gen_mol810,3.0,-5.425,0.7516,1.895
gen_mol810,4.0,-5.374,6.005,9.775
gen_mol810,5.0,-5.281,2.009,5.815
gen_mol810,6.0,-5.213,2.073,5.35
gen_mol810,7.0,-5.185,3.944,6.38
gen_mol810,8.0,-5.123,1.697,2.384
gen_mol810,9.0,-4.893,2.216,4.803
gen_mol811,1.0,-6.163,0.0,0.0
gen_mol811,2.0,-6.11,1.302,1.699
gen_mol811,3.0,-6.049,6.302,11.34
gen_mol811,4.0,-5.928,1.519,2.007
gen_mol811,5.0,-5.896,3.005,5.18
gen_mol811,6.0,-5.891,1.662,4.328
gen_mol811,7.0,-5.875,5.861,9.009
gen_mol811,8.0,-5.811,2.668,6.077
gen_mol811,9.0,-5.76,3.241,6.556
gen_mol812,1.0,-6.457,0.0,0.0
gen_mol812,2.0,-6.376,1.334,1.386
gen_mol812,3.0,-6.344,2.789,3.673
gen_mol812,4.0,-6.061,2.087,2.631
gen_mol812,5.0,-6.059,5.147,7.682
gen_mol812,6.0,-5.891,1.846,2.725
gen_mol812,7.0,-5.763,2.388,7.936
gen_mol812,8.0,-5.685,4.398,7.727
gen_mol812,9.0,-5.636,6.266,11.84
gen_mol813,1.0,-6.122,0.0,0.0
gen_mol813,2.0,-6.091,2.661,6.88
gen_mol813,3.0,-5.971,1.981,7.561
gen_mol813,4.0,-5.857,2.035,6.923
gen_mol813,5.0,-5.856,4.857,6.347
gen_mol813,6.0,-5.834,2.21,6.459
gen_mol813,7.0,-5.652,2.659,4.605
gen_mol813,8.0,-5.614,2.027,4.381
gen_mol813,9.0,-5.574,5.314,10.45
gen_mol814,1.0,-4.979,0.0,0.0
gen_mol814,2.0,-4.937,2.953,5.655
gen_mol814,3.0,-4.779,2.717,6.15
gen_mol814,4.0,-4.761,4.227,7.187
gen_mol814,5.0,-4.757,3.306,5.071
gen_mol814,6.0,-4.739,3.274,6.687
gen_mol814,7.0,-4.727,3.118,5.632
gen_mol814,8.0,-4.702,2.751,5.863
gen_mol814,9.0,-4.65,3.839,7.317
gen_mol815,1.0,-6.665,0.0,0.0
gen_mol815,2.0,-6.276,5.599,7.309
gen_mol815,3.0,-6.27,2.251,3.481
gen_mol815,4.0,-6.242,1.523,1.669
gen_mol815,5.0,-5.929,1.865,8.096
gen_mol815,6.0,-5.919,5.357,10.35
gen_mol815,7.0,-5.783,2.126,3.167
gen_mol815,8.0,-5.611,5.306,10.94
gen_mol815,9.0,-5.604,3.926,10.1
gen_mol816,1.0,-5.625,0.0,0.0
gen_mol816,2.0,-5.62,3.249,5.106
gen_mol816,3.0,-5.58,1.555,3.847
gen_mol816,4.0,-5.531,1.523,2.002
gen_mol816,5.0,-5.51,2.459,6.519
gen_mol816,6.0,-5.497,1.882,5.858
gen_mol816,7.0,-5.369,3.358,5.342
gen_mol816,8.0,-5.346,2.636,5.064
gen_mol816,9.0,-5.313,3.353,7.425
gen_mol817,1.0,-5.826,0.0,0.0
gen_mol817,2.0,-5.808,1.661,5.358
gen_mol817,3.0,-5.777,2.869,4.344
gen_mol817,4.0,-5.758,2.493,5.766
gen_mol817,5.0,-5.289,1.794,6.396
gen_mol817,6.0,-5.276,4.274,7.305
gen_mol817,7.0,-5.273,2.539,4.973
gen_mol817,8.0,-5.177,2.07,2.606
gen_mol817,9.0,-4.989,3.84,5.458
gen_mol818,1.0,-6.939,0.0,0.0
gen_mol818,2.0,-6.787,3.23,4.655
gen_mol818,3.0,-6.785,3.277,4.246
gen_mol818,4.0,-6.745,2.185,9.296
gen_mol818,5.0,-6.658,1.742,9.324
gen_mol818,6.0,-6.401,2.92,8.594
gen_mol818,7.0,-6.36,1.495,2.561
gen_mol818,8.0,-6.302,2.498,8.915
gen_mol818,9.0,-6.24,2.63,8.729
gen_mol819,1.0,-5.744,0.0,0.0
gen_mol819,2.0,-5.598,3.11,5.674
gen_mol819,3.0,-5.597,1.273,1.848
gen_mol819,4.0,-5.593,3.614,7.323
gen_mol819,5.0,-5.502,2.21,3.115
gen_mol819,6.0,-5.395,2.752,6.455
gen_mol819,7.0,-5.357,2.986,6.464
gen_mol819,8.0,-5.342,3.094,6.373
gen_mol819,9.0,-5.186,3.171,5.565
gen_mol81,1.0,-6.782,0.0,0.0
gen_mol81,2.0,-6.229,1.645,2.309
gen_mol81,3.0,-6.052,1.651,4.922
gen_mol81,4.0,-5.906,3.514,6.385
gen_mol81,5.0,-5.9,1.608,4.312
gen_mol81,6.0,-5.813,1.894,3.475
gen_mol81,7.0,-5.69,1.882,4.658
gen_mol81,8.0,-5.494,2.34,4.082
gen_mol81,9.0,-5.207,1.697,4.315
gen_mol820,1.0,-6.828,0.0,0.0
gen_mol820,2.0,-6.782,5.748,8.339
gen_mol820,3.0,-6.719,2.41,3.729
gen_mol820,4.0,-6.615,1.035,1.54
gen_mol820,5.0,-6.549,4.615,6.62
gen_mol820,6.0,-6.321,2.062,8.6
gen_mol820,7.0,-6.296,1.687,9.003
gen_mol820,8.0,-6.065,1.405,8.621
gen_mol820,9.0,-6.062,2.928,4.49
gen_mol821,1.0,-6.33,0.0,0.0
gen_mol821,2.0,-6.298,3.401,6.241
gen_mol821,3.0,-6.252,4.083,8.894
gen_mol821,4.0,-6.097,1.416,2.153
gen_mol821,5.0,-6.063,2.079,8.985
gen_mol821,6.0,-5.924,2.212,2.868
gen_mol821,7.0,-5.917,2.229,8.418
gen_mol821,8.0,-5.895,2.324,3.532
gen_mol821,9.0,-5.842,3.095,5.162
gen_mol822,1.0,-5.695,0.0,0.0
gen_mol822,2.0,-5.543,5.161,7.397
gen_mol822,3.0,-5.477,3.882,7.595
gen_mol822,4.0,-5.476,6.586,10.62
gen_mol822,5.0,-5.417,3.81,7.349
gen_mol822,6.0,-5.414,5.141,7.289
gen_mol822,7.0,-5.278,6.121,10.38
gen_mol822,8.0,-5.065,6.044,8.166
gen_mol822,9.0,-5.041,4.079,8.244
gen_mol823,1.0,-6.474,0.0,0.0
gen_mol823,2.0,-6.288,0.5094,1.133
gen_mol823,3.0,-6.261,2.047,3.974
gen_mol823,4.0,-6.223,1.587,2.475
gen_mol823,5.0,-6.047,1.108,1.739
gen_mol823,6.0,-5.767,2.014,2.955
gen_mol823,7.0,-5.687,1.665,2.403
gen_mol823,8.0,-5.643,2.048,7.5
gen_mol823,9.0,-5.636,2.635,7.157
gen_mol824,1.0,-6.235,0.0,0.0
gen_mol824,2.0,-6.153,1.422,2.057
gen_mol824,3.0,-5.997,1.107,1.438
gen_mol824,4.0,-5.66,3.864,5.93
gen_mol824,5.0,-5.577,5.089,7.923
gen_mol824,6.0,-5.526,4.824,7.929
gen_mol824,7.0,-5.512,3.405,7.066
gen_mol824,8.0,-5.501,3.424,5.7
gen_mol824,9.0,-5.496,4.766,7.984
gen_mol825,1.0,-6.038,0.0,0.0
gen_mol825,2.0,-5.965,2.214,7.225
gen_mol825,3.0,-5.748,2.479,7.427
gen_mol825,4.0,-5.704,2.29,5.731
gen_mol825,5.0,-5.64,2.037,5.64
gen_mol825,6.0,-5.64,3.256,5.561
gen_mol825,7.0,-5.425,1.597,2.317
gen_mol825,8.0,-5.241,2.299,6.118
gen_mol825,9.0,-5.199,2.564,5.021
gen_mol826,1.0,-6.283,0.0,0.0
gen_mol826,2.0,-6.142,3.955,7.765
gen_mol826,3.0,-6.125,2.398,7.715
gen_mol826,4.0,-6.004,2.201,7.439
gen_mol826,5.0,-5.996,3.585,5.358
gen_mol826,6.0,-5.858,4.087,5.533
gen_mol826,7.0,-5.852,2.356,2.851
gen_mol826,8.0,-5.755,1.669,2.19
gen_mol826,9.0,-5.577,11.02,13.93
gen_mol827,1.0,-6.506,0.0,0.0
gen_mol827,2.0,-6.307,1.724,2.27
gen_mol827,3.0,-6.161,6.717,10.12
gen_mol827,4.0,-6.141,6.697,8.536
gen_mol827,5.0,-6.132,1.856,5.756
gen_mol827,6.0,-6.106,5.291,9.018
gen_mol827,7.0,-6.067,5.321,8.922
gen_mol827,8.0,-5.919,3.609,5.913
gen_mol827,9.0,-5.788,2.087,6.178
gen_mol828,1.0,-5.788,0.0,0.0
gen_mol828,2.0,-5.751,1.811,2.854
gen_mol828,3.0,-5.593,5.897,9.077
gen_mol828,4.0,-5.579,5.4,7.659
gen_mol828,5.0,-5.553,2.046,3.032
gen_mol828,6.0,-5.416,2.224,6.83
gen_mol828,7.0,-5.348,2.158,3.221
gen_mol828,8.0,-5.315,5.88,10.31
gen_mol828,9.0,-5.231,4.694,7.12
gen_mol829,1.0,-6.365,0.0,0.0
gen_mol829,2.0,-6.36,1.446,1.722
gen_mol829,3.0,-6.297,1.689,1.771
gen_mol829,4.0,-6.222,1.672,2.055
gen_mol829,5.0,-6.193,2.111,2.472
gen_mol829,6.0,-6.095,12.49,16.34
gen_mol829,7.0,-6.052,1.901,9.48
gen_mol829,8.0,-5.95,2.47,9.155
gen_mol829,9.0,-5.809,2.236,9.298
gen_mol82,1.0,-6.855,0.0,0.0
gen_mol82,2.0,-6.346,5.034,7.407
gen_mol82,3.0,-6.097,4.212,7.854
gen_mol82,4.0,-5.917,5.616,8.363
gen_mol82,5.0,-5.826,2.367,6.537
gen_mol82,6.0,-5.791,4.519,7.749
gen_mol82,7.0,-5.778,4.49,6.824
gen_mol82,8.0,-5.772,3.084,5.836
gen_mol82,9.0,-5.745,4.088,6.812
gen_mol830,1.0,-6.423,0.0,0.0
gen_mol830,2.0,-6.246,2.205,6.706
gen_mol830,3.0,-6.17,2.235,6.018
gen_mol830,4.0,-5.877,1.948,2.827
gen_mol830,5.0,-5.8,3.324,5.605
gen_mol830,6.0,-5.551,1.624,2.403
gen_mol830,7.0,-5.467,1.997,6.783
gen_mol830,8.0,-5.434,2.433,5.451
gen_mol830,9.0,-5.29,11.68,14.41
gen_mol831,1.0,-6.553,0.0,0.0
gen_mol831,2.0,-6.435,2.637,7.13
gen_mol831,3.0,-6.374,1.392,2.02
gen_mol831,4.0,-6.344,4.45,8.291
gen_mol831,5.0,-6.171,4.499,8.332
gen_mol831,6.0,-6.147,3.089,5.056
gen_mol831,7.0,-6.128,5.568,9.089
gen_mol831,8.0,-6.098,6.523,9.538
gen_mol831,9.0,-6.058,1.852,4.262
gen_mol832,1.0,-6.249,0.0,0.0
gen_mol832,2.0,-6.003,3.273,8.929
gen_mol832,3.0,-6.001,1.706,8.813
gen_mol832,4.0,-6.0,1.701,2.306
gen_mol832,5.0,-5.947,3.334,8.403
gen_mol832,6.0,-5.936,3.055,9.289
gen_mol832,7.0,-5.807,4.747,10.76
gen_mol832,8.0,-5.772,11.1,12.87
gen_mol832,9.0,-5.741,3.719,4.428
gen_mol833,1.0,-5.999,0.0,0.0
gen_mol833,2.0,-5.713,3.362,5.852
gen_mol833,3.0,-5.603,2.12,3.074
gen_mol833,4.0,-5.576,5.086,8.426
gen_mol833,5.0,-5.486,3.955,5.984
gen_mol833,6.0,-5.455,4.131,6.945
gen_mol833,7.0,-5.427,5.116,8.665
gen_mol833,8.0,-5.272,2.249,4.05
gen_mol833,9.0,-5.254,4.265,7.988
gen_mol834,1.0,-6.038,0.0,0.0
gen_mol834,2.0,-5.992,1.874,7.246
gen_mol834,3.0,-5.915,2.237,7.485
gen_mol834,4.0,-5.795,1.44,1.987
gen_mol834,5.0,-5.611,1.287,2.295
gen_mol834,6.0,-5.559,1.677,3.282
gen_mol834,7.0,-5.514,3.159,7.085
gen_mol834,8.0,-5.453,2.976,7.221
gen_mol834,9.0,-5.251,1.873,3.297
gen_mol835,1.0,-6.078,0.0,0.0
gen_mol835,2.0,-5.673,2.576,3.893
gen_mol835,3.0,-5.575,7.839,10.33
gen_mol835,4.0,-5.559,2.65,5.112
gen_mol835,5.0,-5.467,3.812,6.236
gen_mol835,6.0,-5.38,3.361,7.885
gen_mol835,7.0,-5.309,2.078,6.643
gen_mol835,8.0,-5.202,2.208,6.406
gen_mol835,9.0,-5.192,3.409,5.783
gen_mol836,1.0,-4.809,0.0,0.0
gen_mol836,2.0,-4.661,3.508,7.16
gen_mol836,3.0,-4.619,3.428,6.941
gen_mol836,4.0,-4.576,3.222,6.597
gen_mol836,5.0,-4.569,3.065,7.113
gen_mol836,6.0,-4.512,2.186,3.927
gen_mol836,7.0,-4.502,2.81,5.506
gen_mol836,8.0,-4.455,4.067,7.61
gen_mol836,9.0,-4.44,2.676,5.514
gen_mol837,1.0,-6.56,0.0,0.0
gen_mol837,2.0,-6.252,1.989,2.517
gen_mol837,3.0,-6.134,1.718,6.367
gen_mol837,4.0,-5.963,4.14,7.785
gen_mol837,5.0,-5.894,1.907,6.518
gen_mol837,6.0,-5.755,6.023,9.084
gen_mol837,7.0,-5.725,1.668,3.648
gen_mol837,8.0,-5.699,6.223,9.107
gen_mol837,9.0,-5.644,3.975,6.672
gen_mol838,1.0,-6.691,0.0,0.0
gen_mol838,2.0,-6.078,2.203,5.456
gen_mol838,3.0,-6.001,3.028,6.391
gen_mol838,4.0,-5.666,2.648,6.15
gen_mol838,5.0,-5.465,3.632,5.741
gen_mol838,6.0,-5.321,2.697,6.198
gen_mol838,7.0,-5.22,2.656,4.795
gen_mol838,8.0,-5.178,2.243,5.381
gen_mol838,9.0,-5.132,4.381,6.469
gen_mol839,1.0,-6.235,0.0,0.0
gen_mol839,2.0,-6.131,2.33,3.84
gen_mol839,3.0,-5.92,1.909,6.935
gen_mol839,4.0,-5.793,1.931,6.633
gen_mol839,5.0,-5.607,2.6,6.803
gen_mol839,6.0,-5.564,1.585,6.115
gen_mol839,7.0,-5.547,2.115,6.179
gen_mol839,8.0,-5.456,1.823,5.958
gen_mol839,9.0,-5.451,2.759,4.659
gen_mol83,1.0,-6.479,0.0,0.0
gen_mol83,2.0,-6.422,2.542,6.451
gen_mol83,3.0,-6.182,1.558,6.694
gen_mol83,4.0,-6.167,2.023,7.024
gen_mol83,5.0,-6.085,5.101,8.116
gen_mol83,6.0,-6.024,2.162,3.194
gen_mol83,7.0,-6.005,6.264,9.531
gen_mol83,8.0,-5.922,6.382,9.842
gen_mol83,9.0,-5.897,5.733,9.096
gen_mol840,1.0,-6.133,0.0,0.0
gen_mol840,2.0,-6.07,2.282,5.51
gen_mol840,3.0,-5.891,2.693,4.567
gen_mol840,4.0,-5.853,3.05,4.668
gen_mol840,5.0,-5.775,3.806,5.914
gen_mol840,6.0,-5.773,1.574,2.581
gen_mol840,7.0,-5.633,2.514,4.171
gen_mol840,8.0,-5.632,4.148,7.305
gen_mol840,9.0,-5.554,3.034,8.141
gen_mol841,1.0,-6.15,0.0,0.0
gen_mol841,2.0,-6.034,0.8865,1.019
gen_mol841,3.0,-5.902,1.351,3.804
gen_mol841,4.0,-5.642,4.151,8.347
gen_mol841,5.0,-5.42,3.939,8.612
gen_mol841,6.0,-5.378,2.056,3.268
gen_mol841,7.0,-5.341,3.688,6.735
gen_mol841,8.0,-5.294,3.628,7.771
gen_mol842,1.0,-5.766,0.0,0.0
gen_mol842,2.0,-5.695,2.757,7.727
gen_mol842,3.0,-5.529,1.43,2.102
gen_mol842,4.0,-5.522,2.249,3.988
gen_mol842,5.0,-5.468,4.357,7.283
gen_mol842,6.0,-5.291,3.152,6.69
gen_mol842,7.0,-5.285,4.893,7.381
gen_mol842,8.0,-5.229,2.189,4.269
gen_mol842,9.0,-5.163,5.482,8.418
gen_mol843,1.0,-6.417,0.0,0.0
gen_mol843,2.0,-6.213,1.601,4.178
gen_mol843,3.0,-6.079,5.086,7.415
gen_mol843,4.0,-5.98,1.83,2.919
gen_mol843,5.0,-5.949,1.835,2.531
gen_mol843,6.0,-5.922,3.505,7.61
gen_mol843,7.0,-5.777,3.166,5.469
gen_mol843,8.0,-5.641,5.294,8.186
gen_mol843,9.0,-5.582,3.219,6.849
gen_mol844,1.0,-5.73,0.0,0.0
gen_mol844,2.0,-5.709,4.914,7.181
gen_mol844,3.0,-5.627,1.331,1.773
gen_mol844,4.0,-5.569,5.862,8.091
gen_mol844,5.0,-5.544,1.706,2.532
gen_mol844,6.0,-5.5,7.181,10.8
gen_mol844,7.0,-5.484,2.138,3.63
gen_mol844,8.0,-5.437,5.463,7.55
gen_mol844,9.0,-5.436,1.952,3.137
gen_mol845,1.0,-6.325,0.0,0.0
gen_mol845,2.0,-6.045,2.982,7.785
gen_mol845,3.0,-5.81,3.056,6.796
gen_mol845,4.0,-5.781,1.542,3.357
gen_mol845,5.0,-5.669,3.452,7.251
gen_mol845,6.0,-5.631,2.496,7.073
gen_mol845,7.0,-5.606,3.49,6.073
gen_mol845,8.0,-5.508,3.598,5.457
gen_mol845,9.0,-5.501,2.255,7.21
gen_mol846,1.0,-5.748,0.0,0.0
gen_mol846,2.0,-5.603,2.455,6.051
gen_mol846,3.0,-5.564,3.879,6.538
gen_mol846,4.0,-5.516,3.663,5.437
gen_mol846,5.0,-5.325,1.535,1.907
gen_mol846,6.0,-5.159,2.097,6.674
gen_mol846,7.0,-5.133,4.307,6.329
gen_mol846,8.0,-5.115,4.006,5.788
gen_mol846,9.0,-5.112,3.163,6.903
gen_mol847,1.0,-6.569,0.0,0.0
gen_mol847,2.0,-6.355,1.517,2.255
gen_mol847,3.0,-6.354,3.73,5.698
gen_mol847,4.0,-6.334,1.542,2.856
gen_mol847,5.0,-6.176,6.896,12.44
gen_mol847,6.0,-6.138,2.696,7.336
gen_mol847,7.0,-6.125,6.648,11.96
gen_mol847,8.0,-6.12,1.933,6.708
gen_mol847,9.0,-6.076,3.695,5.399
gen_mol848,1.0,-6.265,0.0,0.0
gen_mol848,2.0,-5.91,1.283,1.548
gen_mol848,3.0,-5.907,1.479,2.585
gen_mol848,4.0,-5.903,5.974,8.963
gen_mol848,5.0,-5.887,3.498,5.343
gen_mol848,6.0,-5.853,5.634,7.793
gen_mol848,7.0,-5.842,5.376,8.844
gen_mol848,8.0,-5.814,1.964,3.128
gen_mol848,9.0,-5.724,4.173,8.918
gen_mol849,1.0,-6.237,0.0,0.0
gen_mol849,2.0,-6.088,1.613,2.356
gen_mol849,3.0,-5.985,5.349,7.398
gen_mol849,4.0,-5.939,1.418,1.877
gen_mol849,5.0,-5.865,1.604,5.579
gen_mol849,6.0,-5.757,2.428,6.213
gen_mol849,7.0,-5.674,2.483,5.655
gen_mol849,8.0,-5.592,4.007,7.408
gen_mol849,9.0,-5.452,2.817,5.902
gen_mol84,1.0,-6.771,0.0,0.0
gen_mol84,2.0,-6.135,3.696,6.196
gen_mol84,3.0,-5.728,7.957,10.37
gen_mol84,4.0,-5.725,8.098,10.45
gen_mol84,5.0,-5.714,2.181,3.536
gen_mol84,6.0,-5.656,1.475,1.929
gen_mol84,7.0,-5.614,9.035,11.73
gen_mol84,8.0,-5.58,2.682,6.099
gen_mol84,9.0,-5.491,4.751,6.669
gen_mol850,1.0,-5.829,0.0,0.0
gen_mol850,2.0,-5.709,7.199,9.593
gen_mol850,3.0,-5.647,1.929,3.584
gen_mol850,4.0,-5.384,3.177,5.849
gen_mol850,5.0,-5.361,4.807,7.481
gen_mol850,6.0,-5.192,2.941,5.073
gen_mol850,7.0,-5.149,8.945,12.05
gen_mol850,8.0,-5.106,3.928,6.451
gen_mol850,9.0,-4.873,4.488,6.647
gen_mol851,1.0,-6.302,0.0,0.0
gen_mol851,2.0,-6.073,2.863,7.113
gen_mol851,3.0,-5.812,3.388,6.833
gen_mol851,4.0,-5.78,11.4,14.1
gen_mol851,5.0,-5.758,1.666,3.498
gen_mol851,6.0,-5.69,4.719,8.147
gen_mol851,7.0,-5.603,2.499,5.903
gen_mol851,8.0,-5.548,5.644,8.595
gen_mol851,9.0,-5.405,4.521,7.454
gen_mol852,1.0,-6.715,0.0,0.0
gen_mol852,2.0,-6.118,1.815,6.452
gen_mol852,3.0,-6.042,2.999,7.381
gen_mol852,4.0,-5.841,3.774,7.715
gen_mol852,5.0,-5.66,4.375,7.369
gen_mol852,6.0,-5.58,3.522,6.13
gen_mol852,7.0,-5.516,2.19,6.974
gen_mol852,8.0,-5.319,2.246,6.898
gen_mol853,1.0,-5.435,0.0,0.0
gen_mol853,2.0,-5.18,3.444,5.662
gen_mol853,3.0,-5.159,5.15,7.739
gen_mol853,4.0,-4.876,4.05,6.351
gen_mol853,5.0,-4.821,3.288,6.288
gen_mol853,6.0,-4.759,2.048,5.433
gen_mol853,7.0,-4.729,2.48,5.078
gen_mol853,8.0,-4.722,2.073,3.005
gen_mol853,9.0,-4.662,4.508,7.488
gen_mol854,1.0,-6.274,0.0,0.0
gen_mol854,2.0,-6.054,2.164,6.998
gen_mol854,3.0,-5.843,3.535,4.694
gen_mol854,4.0,-5.816,2.752,4.129
gen_mol854,5.0,-5.815,2.837,5.216
gen_mol854,6.0,-5.807,2.681,7.578
gen_mol854,7.0,-5.777,2.377,7.312
gen_mol854,8.0,-5.658,3.017,7.485
gen_mol854,9.0,-5.549,2.26,7.463
gen_mol855,1.0,-5.93,0.0,0.0
gen_mol855,2.0,-5.724,2.155,5.521
gen_mol855,3.0,-5.663,3.114,6.372
gen_mol855,4.0,-5.571,2.412,5.667
gen_mol855,5.0,-5.51,3.977,6.481
gen_mol855,6.0,-5.426,1.407,1.901
gen_mol855,7.0,-5.415,2.703,4.426
gen_mol855,8.0,-5.404,3.079,6.422
gen_mol855,9.0,-5.187,2.195,5.26
gen_mol856,1.0,-5.558,0.0,0.0
gen_mol856,2.0,-5.37,1.192,2.053
gen_mol856,3.0,-5.325,1.514,2.14
gen_mol856,4.0,-5.309,1.72,3.907
gen_mol856,5.0,-5.289,1.401,3.37
gen_mol856,6.0,-5.273,1.789,3.307
gen_mol856,7.0,-5.263,5.525,7.769
gen_mol856,8.0,-5.257,1.888,2.319
gen_mol856,9.0,-5.17,5.78,8.017
gen_mol857,1.0,-5.919,0.0,0.0
gen_mol857,2.0,-5.834,1.725,3.265
gen_mol857,3.0,-5.594,1.307,1.995
gen_mol857,4.0,-5.52,1.87,2.814
gen_mol857,5.0,-5.429,1.473,2.784
gen_mol857,6.0,-5.412,5.348,8.485
gen_mol857,7.0,-5.38,5.306,7.73
gen_mol857,8.0,-5.34,4.528,7.515
gen_mol857,9.0,-5.253,3.06,6.95
gen_mol858,1.0,-5.357,0.0,0.0
gen_mol858,2.0,-5.2,2.832,4.214
gen_mol858,3.0,-5.193,3.227,4.71
gen_mol858,4.0,-5.068,2.946,5.153
gen_mol858,5.0,-5.052,3.902,8.592
gen_mol858,6.0,-5.036,3.651,5.927
gen_mol858,7.0,-5.023,3.227,4.902
gen_mol858,8.0,-4.945,3.512,5.745
gen_mol858,9.0,-4.9,4.014,9.226
gen_mol859,1.0,-5.605,0.0,0.0
gen_mol859,2.0,-5.59,4.425,6.577
gen_mol859,3.0,-5.574,2.328,4.455
gen_mol859,4.0,-5.568,1.442,2.201
gen_mol859,5.0,-5.537,4.899,7.819
gen_mol859,6.0,-5.526,2.873,5.111
gen_mol859,7.0,-5.517,5.194,8.148
gen_mol859,8.0,-5.498,2.053,4.292
gen_mol859,9.0,-5.496,4.58,7.652
gen_mol85,1.0,-6.204,0.0,0.0
gen_mol85,2.0,-6.105,2.832,4.302
gen_mol85,3.0,-6.03,4.831,6.501
gen_mol85,4.0,-5.953,3.584,6.27
gen_mol85,5.0,-5.87,2.938,6.126
gen_mol85,6.0,-5.85,2.839,6.141
gen_mol85,7.0,-5.787,2.884,3.854
gen_mol85,8.0,-5.708,3.242,5.596
gen_mol85,9.0,-5.662,2.45,3.771
gen_mol860,1.0,-5.454,0.0,0.0
gen_mol860,2.0,-5.378,3.812,8.155
gen_mol860,3.0,-5.31,1.141,2.075
gen_mol860,4.0,-5.241,2.047,3.567
gen_mol860,5.0,-5.229,6.556,8.662
gen_mol860,6.0,-5.21,1.919,3.441
gen_mol860,7.0,-5.18,3.317,8.385
gen_mol860,8.0,-5.168,5.36,8.422
gen_mol860,9.0,-5.145,1.935,3.603
gen_mol861,1.0,-5.581,0.0,0.0
gen_mol861,2.0,-5.433,4.637,9.224
gen_mol861,3.0,-5.41,4.924,9.149
gen_mol861,4.0,-5.4,2.529,4.37
gen_mol861,5.0,-5.351,2.202,7.088
gen_mol861,6.0,-5.277,2.036,7.276
gen_mol861,7.0,-5.264,2.443,4.067
gen_mol861,8.0,-5.249,2.324,4.102
gen_mol861,9.0,-5.146,5.163,8.258
gen_mol862,1.0,-5.105,0.0,0.0
gen_mol862,2.0,-5.023,4.897,7.463
gen_mol862,3.0,-4.95,4.957,9.174
gen_mol862,4.0,-4.862,1.97,3.553
gen_mol862,5.0,-4.85,6.352,10.26
gen_mol862,6.0,-4.758,4.088,6.591
gen_mol862,7.0,-4.727,5.296,7.979
gen_mol862,8.0,-4.719,6.034,9.981
gen_mol862,9.0,-4.662,5.122,8.01
gen_mol863,1.0,-5.372,0.0,0.0
gen_mol863,2.0,-5.345,6.383,8.941
gen_mol863,3.0,-5.28,6.292,8.612
gen_mol863,4.0,-5.279,5.46,8.29
gen_mol863,5.0,-5.248,6.418,8.335
gen_mol863,6.0,-5.247,5.403,8.176
gen_mol863,7.0,-5.098,2.852,7.751
gen_mol863,8.0,-5.014,2.833,4.69
gen_mol863,9.0,-4.968,5.96,9.965
gen_mol864,1.0,-5.893,0.0,0.0
gen_mol864,2.0,-5.764,2.219,6.75
gen_mol864,3.0,-5.661,3.666,7.538
gen_mol864,4.0,-5.538,1.594,2.561
gen_mol864,5.0,-5.438,3.802,6.89
gen_mol864,6.0,-5.337,1.508,3.676
gen_mol864,7.0,-5.186,3.143,6.049
gen_mol864,8.0,-5.181,2.157,6.257
gen_mol864,9.0,-5.088,1.65,2.423
gen_mol865,1.0,-5.704,0.0,0.0
gen_mol865,2.0,-5.438,2.507,4.694
gen_mol865,3.0,-5.395,2.769,5.021
gen_mol865,4.0,-5.352,3.051,6.125
gen_mol865,5.0,-5.317,5.478,7.478
gen_mol865,6.0,-5.301,2.798,5.382
gen_mol865,7.0,-5.24,2.813,4.896
gen_mol865,8.0,-5.111,4.412,6.124
gen_mol865,9.0,-5.093,3.302,5.513
gen_mol866,1.0,-6.463,0.0,0.0
gen_mol866,2.0,-6.382,5.025,9.855
gen_mol866,3.0,-6.369,0.823,2.504
gen_mol866,4.0,-6.152,1.74,7.633
gen_mol866,5.0,-6.079,1.664,7.788
gen_mol866,6.0,-6.02,1.429,2.291
gen_mol866,7.0,-6.006,4.65,6.871
